"...1","date","close","open","high","low"
"BTC",2020-04-28,7776.5075425684,7624.8543379743,7798.2766558804,7621.4870822181
"BTC",2020-04-30,8773.1064879583,7761.7586189955,8973.0792774804,7725.5426535376
"BTC",2020-05-02,8853.7744840141,8767.6721431836,9073.817530476,8593.380362901
"BTC",2020-05-04,8904.713816537,9002.3969164711,9223.3855340319,8747.4334188812
"BTC",2020-05-06,8978.2835871237,8887.5074730474,9112.8661506733,8784.0995901784
"BTC",2020-05-08,9900.678866615,9371.6799704477,9958.7339977809,9065.9210447116
"BTC",2020-05-10,9617.5181949278,9917.2531744633,9957.1109283117,9546.0409925606
"BTC",2020-05-12,8608.125245038,8733.6379434978,9176.1863902424,8206.3315046888
"BTC",2020-05-14,9330.986484701,8823.7808313463,9416.5901827296,8802.9165603225
"BTC",2020-05-16,9362.6355569661,9795.2825564091,9848.1853608679,9155.515350643
"BTC",2020-05-18,9684.7019593528,9418.913715302,9879.7120397774,9327.7638326824
"BTC",2020-05-20,9719.4808544776,9723.3169934073,9899.77599404,9473.7422660036
"BTC",2020-05-22,9141.150637421,9540.2089222634,9571.081814946,8806.7428387451
"BTC",2020-05-24,9220.0758874664,9192.8452548062,9311.8493382119,9093.8343146841
"BTC",2020-05-26,8905.7816045384,9048.6923718826,9051.6929603465,8645.2125479474
"BTC",2020-05-28,9112.9791755927,8835.7272237508,9224.7449647518,8820.5491927792
"BTC",2020-05-30,9425.2818691896,9507.5637917984,9621.6132306645,9335.814885905
"BTC",2020-06-01,9427.6700841394,9688.5399317488,9698.1408541243,9394.2753873132
"BTC",2020-06-03,9516.1354430882,10268.231876664,10292.7030968576,9298.9209500344
"BTC",2020-06-05,9811.367094602,9667.0854019559,9875.6621271187,9472.2510484788
"BTC",2020-06-07,9677.0509945125,9659.0531176385,9736.2711280708,9542.7733979468
"BTC",2020-06-09,9791.9278997681,9737.4574466497,9803.5735159591,9652.3101139661
"BTC",2020-06-11,9874.967047524,9787.914130709,9979.7155257569,9711.8595804282
"BTC",2020-06-13,9464.2280968215,9261.4814437625,9558.7706017956,9238.3891810973
"BTC",2020-06-15,9351.9537280097,9458.6597530336,9481.6974527721,9250.0324075518
"BTC",2020-06-17,9510.6606372934,9442.0169879651,9595.2229348834,9380.7460796455
"BTC",2020-06-19,9398.6420936216,9457.4648370114,9480.3744873948,9276.4270939835
"BTC",2020-06-21,9353.0781961865,9278.4691460412,9391.0250942378,9178.3822794606
"BTC",2020-06-23,9680.9471278957,9288.603159701,9775.102839222,9272.796157314
"BTC",2020-06-25,9311.1363183171,9609.680245524,9678.9860797608,9206.9588946905
"BTC",2020-06-27,9171.7320857653,9252.6847128695,9292.2453669875,9046.2313649675
"BTC",2020-06-29,9101.8500573564,9022.0121258159,9190.1174784507,8949.7559742094
"BTC",2020-07-01,9148.4448585576,9188.0374007629,9201.6487941318,9067.1908399612
"BTC",2020-07-03,9097.7973663897,9240.1696284865,9267.1230218636,8957.6328010018
"BTC",2020-07-05,9124.653534398,9067.9374872454,9190.8189866829,9051.8707264143
"BTC",2020-07-07,9278.8056370407,9078.6141268178,9356.3274209406,9063.7276271287
"BTC",2020-07-09,9471.7599734203,9262.8052511081,9472.0800667072,9239.5432967104
"BTC",2020-07-11,9243.1752591504,9239.4733507852,9260.349784693,9133.9623381373
"BTC",2020-07-13,9286.737042085,9243.7662534181,9349.001062043,9170.7353602852
"BTC",2020-07-15,9260.4709801845,9241.7637243217,9279.0932219554,9125.2145235453
"BTC",2020-07-17,9133.7778303426,9192.6236656576,9219.4264918104,9048.0849218389
"BTC",2020-07-19,9176.6863901004,9159.3692809037,9212.5209440085,9130.0223005177
"BTC",2020-07-21,9172.5883325719,9213.3585655462,9223.0765201485,9152.2806486365
"BTC",2020-07-23,9530.7908853474,9399.7302384002,9551.9964118569,9313.812943823
"BTC",2020-07-25,9568.9747259614,9617.3894591667,9646.9571178644,9479.577350917
"BTC",2020-07-27,9938.9512228609,9714.6851230125,10135.8821643264,9670.416834467
"BTC",2020-07-29,10939.6701415471,11040.7904712931,11254.5513449472,10580.1285959048
"BTC",2020-07-31,11118.918412434,11118.8885842583,11180.4306350356,10847.2008450732
"BTC",2020-08-02,11766.7482970949,11352.7150357317,11880.7736350462,11241.9767726787
"BTC",2020-08-04,11261.8063317402,11071.2671075218,11480.2833822028,10956.5629107227
"BTC",2020-08-06,11653.4075855619,11196.2874567594,11791.103226516,11107.1351991662
"BTC",2020-08-08,11639.9354101265,11780.0440057381,11917.8591535984,11347.4127941763
"BTC",2020-08-10,11673.1232375366,11770.4509749131,11802.6629274829,11536.7528578784
"BTC",2020-08-12,11340.5823406437,11903.3334960484,11941.651803396,11137.8136766082
"BTC",2020-08-14,11752.1686562261,11571.1026297982,11795.4357474646,11287.6467938063
"BTC",2020-08-16,11895.6269498904,11782.7855891469,11987.6515538818,11714.5890244435
"BTC",2020-08-18,12399.1118846619,11916.5802233749,12476.6970382192,11778.3037122251
"BTC",2020-08-20,11749.8295087584,11959.0293875851,12029.757987286,11589.5761997377
"BTC",2020-08-22,11583.1389426341,11866.284009762,11890.0316581913,11525.2612265043
"BTC",2020-08-24,11666.4101222366,11677.0582433558,11726.2345831963,11539.0898147759
"BTC",2020-08-26,11378.7260298071,11759.3613990679,11771.3353010036,11133.1687564421
"BTC",2020-08-28,11302.1209644988,11467.2906543538,11594.646260832,11157.0857448676
"BTC",2020-08-30,11515.0444306934,11540.7286407004,11586.306568912,11435.4007555714
"BTC",2020-09-01,11678.3732554192,11712.9726181329,11799.5294386036,11579.8832858807
"BTC",2020-09-03,11427.7026049712,11923.1996398265,11954.16267982,11217.4538310774
"BTC",2020-09-05,10563.896938616,10177.7216415213,10644.2411739565,10118.7186111835
"BTC",2020-09-07,10207.6050029603,10174.8634317217,10355.6524945565,10014.2776608264
"BTC",2020-09-09,10043.1964412914,10381.6768155354,10444.1711251332,9868.9379844287
"BTC",2020-09-11,10341.0159838502,10230.6355279248,10483.5612078481,10224.0373930738
"BTC",2020-09-13,10436.3654083593,10400.8554489956,10484.8758976063,10286.4274703269
"BTC",2020-09-15,10680.2975611652,10337.7125787577,10759.1361004772,10281.5801429775
"BTC",2020-09-17,11033.3835264817,10792.310232955,11103.7964773236,10683.7902626432
"BTC",2020-09-19,10933.9311623986,10947.2313749917,11035.0532006914,10830.8524712229
"BTC",2020-09-21,10852.9101389415,11085.4290035282,11085.4290035282,10773.3321939825
"BTC",2020-09-23,10531.1645626345,10423.2715453539,10579.3013124516,10371.916571773
"BTC",2020-09-25,10672.956808056,10241.1658885228,10712.4992539564,10200.8827845536
"BTC",2020-09-27,10741.4764675217,10692.4642665144,10777.5759148102,10657.5231488127
"BTC",2020-09-29,10863.0657239052,10776.304357975,10948.0626580689,10776.304357975
"BTC",2020-10-01,10741.5795494951,10843.3882629583,10849.7307262805,10672.7950329819
"BTC",2020-10-03,10567.330195233,10624.9107244657,10670.7105642163,10386.9113843656
"BTC",2020-10-05,10660.6111826447,10559.3146596647,10702.511383231,10535.822715254
"BTC",2020-10-07,10589.6263935253,10793.1520609928,10798.9813154544,10543.4891054927
"BTC",2020-10-09,10897.5954315054,10669.0700425233,10949.3433682848,10544.3757953325
"BTC",2020-10-11,11360.8527168674,11059.8135659572,11484.1644844347,11058.740486372
"BTC",2020-10-13,11666.2117003214,11372.1099580183,11723.6438586845,11210.8613391446
"BTC",2020-10-15,11395.54736637,11431.094043731,11540.0649248376,11302.777035928
"BTC",2020-10-17,11355.1604394509,11511.9021994873,11544.4860094834,11227.0710565791
"BTC",2020-10-19,11471.002547787,11368.4123458737,11486.9854110308,11356.1741600839
"BTC",2020-10-21,11936.3629133377,11754.182025232,11993.9258790889,11693.7839412718
"BTC",2020-10-23,13140.669284056,12801.6880683713,13192.2528680567,12697.4570465989
"BTC",2020-10-25,13081.6725594906,12929.849401313,13168.3388281505,12877.9380142046
"BTC",2020-10-27,13033.5242700816,13038.9155413432,13243.9958996727,12811.5460262308
"BTC",2020-10-29,13282.2603479223,13647.5729161687,13847.5335152864,12894.8993187494
"BTC",2020-10-31,13573.7105031536,13461.3835155182,13667.7472267308,13134.4800757725
"BTC",2020-11-02,13730.1973109361,13810.6419810949,13907.3129511633,13641.5403361361
"BTC",2020-11-04,13832.9384097683,13565.1306758904,13842.4745440347,13301.6119508358
"BTC",2020-11-06,15424.527676687,14156.6086373512,15494.5781747216,14104.9020894105
"BTC",2020-11-08,14783.9816785334,15603.2585399726,15764.1046995842,14330.6818321216
"BTC",2020-11-10,15283.7801387338,15481.90607704,15810.7737858324,14845.7917621777
"BTC",2020-11-12,15820.4952410758,15316.7490120132,15973.0760779871,15294.2933232501
"BTC",2020-11-14,16347.0449203531,16302.8428022629,16487.4881476243,15971.1427991995
"BTC",2020-11-16,15918.0801281116,16078.9700118578,16167.3969220473,15792.7790777436
"BTC",2020-11-18,17593.4864149334,16718.599655511,17831.2311843388,16560.9996274263
"BTC",2020-11-20,17954.8580090953,17786.2125755205,18170.8302741776,17381.2362634077
"BTC",2020-11-22,18591.8566047532,18666.5802245562,18964.6435144085,18368.2899589986
"BTC",2020-11-24,18469.2004694785,18405.5557000806,18752.160039632,17990.1108860579
"BTC",2020-11-26,18746.9348067039,19136.0829674867,19391.4636603479,18640.6421794386
"BTC",2020-11-28,17023.9614000906,17180.7187297796,17482.2001046051,16489.3026655507
"BTC",2020-11-30,18114.4143492772,17742.8230386514,18356.3132272691,17545.1962165085
"BTC",2020-12-02,18980.9774501247,19677.9898439462,19920.5342631125,18171.7505114654
"BTC",2020-12-04,19464.5317045601,19220.5901486291,19607.8553439685,18899.4886854844
"BTC",2020-12-06,19045.0202725986,18668.1585497632,19200.7919144938,18518.8514200355
"BTC",2020-12-08,19107.5997953098,19373.4452349264,19433.0974949195,18931.5712971542
"BTC",2020-12-10,18543.0070492215,18320.2331279773,18618.9601329047,17640.5620740623
"BTC",2020-12-12,18137.3193746116,18255.7737538125,18293.5527323749,17593.1720985212
"BTC",2020-12-14,19060.2769012786,18822.5099387013,19408.6746531608,18726.8470852308
"BTC",2020-12-16,19443.4763528278,19264.6703009515,19552.3719782745,19053.3424717506
"BTC",2020-12-18,22895.9762375501,21351.2548089696,23770.8465691182,21248.365334993
"BTC",2020-12-20,23890.8226488694,23126.6067653983,24122.6732679864,22781.8767814725
"BTC",2020-12-22,23177.2709979948,23476.0874997189,24081.0530944132,21960.1913477373
"BTC",2020-12-24,23224.4541378534,23791.5652944679,24086.9506606215,22644.5610583725
"BTC",2020-12-26,24581.0061712681,23726.1909988895,24627.297913983,23422.3103250376
"BTC",2020-12-28,26389.2902649448,26447.7080723867,28352.6278235304,25759.0686089471
"BTC",2020-12-30,26975.7295645207,27038.7356756303,27169.2255580213,25875.0497857974
"BTC",2021-01-01,29111.5215671239,28872.8297746092,29280.0453282743,27916.6250585376
"BTC",2021-01-03,32154.1673632745,29353.6406079891,33064.6735343199,29012.9278866631
"BTC",2021-01-05,31431.6122797216,32788.5834526939,33358.3993456031,28154.1102978607
"BTC",2021-01-07,36275.7563476709,34001.3447644318,36461.6917738274,33351.0281200728
"BTC",2021-01-09,40519.4485975339,39420.800696056,41962.3621250156,36741.3301768178
"BTC",2021-01-11,38709.7653748751,40096.333201718,41186.5234299068,34897.55046586
"BTC",2021-01-13,34214.6102620504,35432.8591449362,36566.9090630439,32538.9411741261
"BTC",2021-01-15,38435.8635146613,37373.1619606947,40066.3197563039,36770.7951226794
"BTC",2021-01-17,36016.7796059422,36752.7711846477,37943.5121652479,35398.8675192264
"BTC",2021-01-19,36346.6095022257,35847.8334246585,37440.4040115605,34816.2892503946
"BTC",2021-01-21,35004.5326268831,35909.4322470885,36409.7085963005,33430.8219917583
"BTC",2021-01-23,33368.3659318948,30844.8331515336,33873.7729879217,28845.3114802702
"BTC",2021-01-25,32285.726132437,32107.3918172586,33088.5485468723,30987.7038591708
"BTC",2021-01-27,32324.5556507343,32270.825619776,32770.8046094116,31062.5495278594
"BTC",2021-01-29,33408.2183373915,30426.0844006272,33481.4854175656,29921.9600768936
"BTC",2021-01-31,34622.3732315285,34265.3766577343,34920.2911469008,32945.3699757616
"BTC",2021-02-02,33613.320764309,33138.7765051813,34715.6557313683,32341.9899131003
"BTC",2021-02-04,37397.426364087,35519.7077694716,37505.3037068082,35416.7317762554
"BTC",2021-02-06,37851.5965900821,36970.8122685505,38332.4169205185,36637.6456237511
"BTC",2021-02-08,38461.6814033048,39253.2277333162,39698.0658963504,37388.3416909328
"BTC",2021-02-10,46674.851688109,46433.4896361302,48226.2508883909,45058.0689954798
"BTC",2021-02-12,47500.8975242038,44859.8476721646,48600.631934831,44070.7270645652
"BTC",2021-02-14,47005.1906488965,47405.5571536702,48189.7779898626,46333.5736597339
"BTC",2021-02-16,48125.9921954072,48654.8307175884,49037.9161086163,45926.2515472821
"BTC",2021-02-18,52165.3025552208,49186.3338669074,52621.8350655614,48990.8951907168
"BTC",2021-02-20,55719.2043616996,51598.1437142228,56283.5498409308,50821.4728195952
"BTC",2021-02-22,57128.6426064698,55913.3514450919,58332.3646162063,55531.5507032322
"BTC",2021-02-24,48172.8774769266,54124.5390943883,54180.2321793164,45047.7828575476
"BTC",2021-02-26,48291.4120833455,49746.6516311104,52076.3177229818,47501.674798206
"BTC",2021-02-28,46642.6060765784,46326.8240662604,48353.0009997272,46207.7057791701
"BTC",2021-03-02,49248.914013312,45234.3687569565,49520.7249935968,45044.3837644809
"BTC",2021-03-04,50811.855174443,48526.9903619638,52636.222987521,48195.1231038261
"BTC",2021-03-06,49149.7308288371,48404.2136268243,49462.1330062648,46393.3914635486
"BTC",2021-03-08,50594.6985745107,48887.566413132,51222.8723000143,48887.566413132
"BTC",2021-03-10,54458.0378114244,52360.7481633466,54804.0784533568,51865.5900329546
"BTC",2021-03-12,57636.7579619661,55898.8648164963,58034.7039641727,54323.6084986415
"BTC",2021-03-14,60743.0418249111,57227.2334504064,61556.5944921945,56124.1499937536
"BTC",2021-03-16,56300.3341086303,58962.4884645416,60570.6936530492,54790.3293132007
"BTC",2021-03-18,58567.2837810578,56908.5650181465,58923.5489310284,54201.7016335385
"BTC",2021-03-20,58451.7314659458,57661.4151760071,59461.7752558814,56327.7928291708
"BTC",2021-03-22,57796.4673712199,58139.3002655962,58649.1341945667,55645.0542716299
"BTC",2021-03-24,54794.2977137099,54143.1060411186,55858.3692503114,53031.3267854018
"BTC",2021-03-26,52173.8679802456,52335.565034056,53209.4063842316,50458.0999654431
"BTC",2021-03-28,56234.3561050027,55067.8243992337,56520.3072872845,54022.0769411946
"BTC",2021-03-30,57627.6792491031,55786.5460749289,58353.5293934274,54929.6805881028
"BTC",2021-04-01,58724.6645166272,58810.1558902316,59835.392334136,56934.3121158485
"BTC",2021-04-03,58821.6269944414,58726.0845659329,60101.7523258852,58478.5983494219
"BTC",2021-04-05,58177.4027637323,57134.860051301,58540.9847064005,56552.2222746656
"BTC",2021-04-07,58040.1876018833,59133.6557404877,59484.1994747287,57421.85308528
"BTC",2021-04-09,57880.9056838598,55996.080360144,58179.6568636965,55758.4911781937
"BTC",2021-04-11,59295.950044014,58149.6505908122,61065.2226248324,57924.0752636046
"BTC",2021-04-13,59853.1972422704,59998.1599130997,61219.7186131498,59428.2147494889
"BTC",2021-04-15,62926.5571759009,63562.6735446382,64801.787869525,61400.2839683111
"BTC",2021-04-17,61965.7825980957,63225.0939171782,63520.3253743417,60033.5346667838
"BTC",2021-04-19,56850.8301656893,60191.5254059278,60531.9888482489,52148.9835438328
"BTC",2021-04-21,56608.7697483925,55723.2272628006,57121.9439016309,53442.8516601945
"BTC",2021-04-23,51965.0595594061,53830.8238641807,55471.076371955,50500.7318617182
"BTC",2021-04-25,50733.7695036374,51217.1723295026,51253.4429476246,48932.1588139391
"BTC",2021-04-27,53558.7078446195,49139.2309545102,54398.5927883666,48854.5813736666
"BTC",2021-04-29,54591.5153255436,55086.9387053242,56458.6358118116,53915.3548335028
"BTC",2021-05-01,57302.6464240813,53598.8795025724,57434.9331269941,53097.7627943494
"BTC",2021-05-03,56427.0431250152,57824.3001866402,57925.7415674161,56123.0395077865
"BTC",2021-05-05,53658.8431208163,57218.8053294413,57246.8911912062,53613.5952176663
"BTC",2021-05-07,56583.8498791665,57459.0521750001,58368.6820919958,55330.7278628212
"BTC",2021-05-09,58788.2096789273,57419.1478883675,59575.4631145794,57028.4980485871
"BTC",2021-05-11,55715.5466512869,58308.3180483295,59560.0254591057,53774.6282425192
"BTC",2021-05-13,52147.8211869823,56767.7110629927,58036.5097771205,51625.5478489667
"BTC",2021-05-15,50032.6931367648,49717.3543531654,51578.3125446899,48944.3465360214
"BTC",2021-05-17,45604.6157536131,46805.5378519185,49670.4141738148,43868.6389692715
"BTC",2021-05-19,43196.046480024,43559.5975614133,45850.2316654333,42469.9755696815
"BTC",2021-05-21,39756.0898485374,36795.4229843734,42589.8639646786,35670.9483794508
"BTC",2021-05-23,37490.9418875959,37359.7820135881,38889.8596935707,35304.227598414
"BTC",2021-05-25,38085.7893606212,34737.6280184542,39966.8764703305,34485.4310416469
"BTC",2021-05-27,38915.0048285955,38381.7360223173,40894.4367678487,37857.4997854786
"BTC",2021-05-29,34898.0087195578,38562.138317328,38899.1654018358,34741.9580682158
"BTC",2021-05-31,35749.6556921411,34658.1924438608,36522.2115295287,33488.4647461263
"BTC",2021-06-02,36419.749500682,37271.3912190469,37818.4781925202,35715.7449960728
"BTC",2021-06-04,38958.4927796292,37578.3365316526,39473.2974301865,37209.1985209549
"BTC",2021-06-06,34981.3806930972,36879.6060788227,37956.2644327046,34873.638103149
"BTC",2021-06-08,34016.5653405018,35817.5127961567,36782.0879378371,33629.66401685
"BTC",2021-06-10,37127.1897203816,33412.7168219225,37332.4514436064,32437.0914575403
"BTC",2021-06-12,37341.5894340145,36695.0813140332,37587.3985526293,35982.3303753942
"BTC",2021-06-14,38894.5562650593,35568.3187584354,39295.8486585453,34822.5800492505
"BTC",2021-06-16,40173.1950493749,40530.7846698569,41316.6024977708,39554.2866120893
"BTC",2021-06-18,37722.0201846323,38352.4382258668,39535.5838808787,37403.4038894073
"BTC",2021-06-20,35656.3047370809,35856.8152169807,36474.0332676665,34968.0123204383
"BTC",2021-06-22,31659.5417297556,35602.053016613,35736.7081130471,31531.9065610846
"BTC",2021-06-24,33532.2578458143,32532.7726386808,34790.3326082982,31741.6839644732
"BTC",2021-06-26,31622.0893153533,34658.3179242245,35484.4178871667,31514.8306118169
"BTC",2021-06-28,34213.0127375045,32290.2537721553,34313.4102243312,32006.6118486942
"BTC",2021-06-30,35945.7868568673,34488.5182453495,36609.362895147,34240.0124680045
"BTC",2021-07-02,33533.501912144,35049.0454840254,35056.8172220002,32734.2195681135
"BTC",2021-07-04,34404.9270592463,33795.9463067416,34891.3965416112,33397.8076426455
"BTC",2021-07-06,34096.8942798999,35276.6222269652,35279.6941963792,33158.6554256816
"BTC",2021-07-08,34206.4945283022,34218.2591132325,35053.0063604653,33954.79802743
"BTC",2021-07-10,33994.6769889245,32876.2574467303,34090.2887187718,32287.150413548
"BTC",2021-07-12,34382.6506905734,33514.1835995432,34595.1892415131,33338.994257889
"BTC",2021-07-14,32544.8449079965,33088.1257671422,33334.1030322926,32206.6005169053
"BTC",2021-07-16,31783.1713494959,32830.9201260971,33182.0276570909,31189.5542418398
"BTC",2021-07-18,31640.9181268351,31396.4450538449,31914.7139747382,31186.8915322806
"BTC",2021-07-20,30940.287284016,31785.8406493683,31875.6397980443,30426.8822455801
"BTC",2021-07-22,32014.4360338924,29807.0245539138,32815.7419690664,29514.5161726624
"BTC",2021-07-24,33117.7514622222,32302.6760754963,33266.7904439476,32022.5648806104
"BTC",2021-07-26,34574.6706609269,34287.6091372423,34828.9330886011,33890.0320269064
"BTC",2021-07-28,38963.9228573588,37252.5136864979,38967.7362487773,36419.3870594028
"BTC",2021-07-30,39810.5179710787,40032.9500054981,40552.3306658994,39305.9868953977
"BTC",2021-08-01,41869.5525073286,42189.6900369853,42351.9336825719,41060.2588600383
"BTC",2021-08-03,39412.7164694588,39890.0637713967,40459.9144574015,38747.5185482001
"BTC",2021-08-05,39831.0439131361,38212.1136027538,39965.4005102256,37688.6138217054
"BTC",2021-08-07,42608.5449779186,40874.2305491572,43170.5284782404,39907.5797681357
"BTC",2021-08-09,44294.3073003631,44581.3376974011,45303.6558284637,43280.6790924925
"BTC",2021-08-11,45576.8888796456,46266.4131596733,46691.085535445,44670.5334484807
"BTC",2021-08-13,44078.7606726794,45546.1601668799,46233.8240050265,43821.6921699826
"BTC",2021-08-15,47004.3574605738,47810.373711218,48126.4737679077,46063.8021965042
"BTC",2021-08-17,46181.7308236455,47004.0476475965,48048.7447807305,45694.8017735226
"BTC",2021-08-19,44811.6341259938,44696.559965602,45986.5841956136,44346.4859192262
"BTC",2021-08-21,49061.8477206986,46749.9647301727,49333.9386223107,46631.1401939445
"BTC",2021-08-23,48971.6118950591,48876.6053738816,49494.3934362855,48128.584115844
"ETH",2015-08-10,0.692321,0.909046,0.909046,0.692321
"ETH",2015-08-12,0.850151,0.668067,1.148621,0.668067
"ETH",2015-08-14,1.95146,1.266023,2.073329,1.149458
"ETH",2015-08-16,1.693707,1.591219,1.76886,1.591219
"ETH",2015-08-18,1.199595,1.423244,1.469168,1.19379
"ETH",2015-08-20,1.279549,1.182837,1.306265,1.161387
"ETH",2015-08-22,1.36656,1.447462,1.53824,1.36656
"ETH",2015-08-24,1.374641,1.320872,1.416982,1.320872
"ETH",2015-08-26,1.054577,1.209496,1.209496,1.037515
"ETH",2015-08-28,1.15499,1.182596,1.182596,1.077896
"ETH",2015-08-30,1.129976,1.18735,1.188128,1.129976
"ETH",2015-09-01,1.334005,1.254864,1.344723,1.254864
"ETH",2015-09-03,1.293887,1.327498,1.346276,1.267851
"ETH",2015-09-05,1.272847,1.277428,1.282001,1.233946
"ETH",2015-09-07,1.283866,1.350303,1.350303,1.274404
"ETH",2015-09-09,1.22715,1.273887,1.273887,1.215209
"ETH",2015-09-11,1.133807,1.21412,1.227059,1.133807
"ETH",2015-09-13,1.057922,0.99657,1.1136,0.974123
"ETH",2015-09-15,0.895974,0.943382,0.943382,0.867949
"ETH",2015-09-17,0.908822,0.953877,0.953877,0.906807
"ETH",2015-09-19,0.852294,0.8584,0.877225,0.849413
"ETH",2015-09-21,0.9786,0.876125,0.9786,0.876125
"ETH",2015-09-23,0.902332,0.903632,0.908189,0.86095
"ETH",2015-09-25,0.823158,0.882362,0.895876,0.816895
"ETH",2015-09-27,0.786708,0.71822,0.786708,0.71822
"ETH",2015-09-29,0.587136,0.673928,0.706487,0.564015
"ETH",2015-10-01,0.74342,0.663342,0.745503,0.642378
"ETH",2015-10-03,0.673569,0.683352,0.692103,0.661651
"ETH",2015-10-05,0.674765,0.704391,0.704391,0.66864
"ETH",2015-10-07,0.627348,0.611915,0.638329,0.599981
"ETH",2015-10-09,0.647476,0.597617,0.664707,0.592353
"ETH",2015-10-11,0.622336,0.639178,0.655345,0.618771
"ETH",2015-10-13,0.615958,0.630986,0.653016,0.60686
"ETH",2015-10-15,0.520789,0.580101,0.596873,0.498348
"ETH",2015-10-17,0.523356,0.55132,0.569163,0.517624
"ETH",2015-10-19,0.518259,0.549124,0.549124,0.514057
"ETH",2015-10-21,0.490282,0.490581,0.498685,0.435848
"ETH",2015-10-23,0.561577,0.428394,0.61848,0.416424
"ETH",2015-10-25,0.555001,0.543105,0.580723,0.537017
"ETH",2015-10-27,0.810927,0.626306,0.828585,0.607537
"ETH",2015-10-29,0.96149,0.847653,1.044225,0.817823
"ETH",2015-10-31,0.9483,1.25408,1.298514,0.9483
"ETH",2015-11-02,1.068958,0.913563,1.098801,0.913563
"ETH",2015-11-04,1.018074,0.964695,1.137672,0.9353
"ETH",2015-11-06,0.878713,0.926706,0.998852,0.836172
"ETH",2015-11-08,0.933398,0.916739,0.958731,0.853144
"ETH",2015-11-10,0.989914,1.080845,1.115411,0.934984
"ETH",2015-11-12,0.784963,0.854742,0.914688,0.727007
"ETH",2015-11-14,0.904045,0.898162,0.907578,0.852449
"ETH",2015-11-16,0.938097,0.89712,0.945255,0.88722
"ETH",2015-11-18,0.970144,0.917747,1.037365,0.917747
"ETH",2015-11-20,0.93856,0.991469,1.006977,0.93856
"ETH",2015-11-22,0.976503,0.934916,0.99314,0.920551
"ETH",2015-11-24,0.943054,0.987436,0.987799,0.934047
"ETH",2015-11-26,0.85455,0.894563,0.894563,0.843559
"ETH",2015-11-28,0.889247,0.895359,0.925274,0.853843
"ETH",2015-11-30,0.862868,0.919118,0.919118,0.862677
"ETH",2015-12-02,0.84846,0.864777,0.908887,0.84846
"ETH",2015-12-04,0.831416,0.818644,0.831416,0.791274
"ETH",2015-12-06,0.862831,0.834368,0.877639,0.818719
"ETH",2015-12-08,0.793856,0.840918,0.840918,0.781239
"ETH",2015-12-10,0.7904,0.802668,0.805131,0.7671
"ETH",2015-12-12,0.957485,0.831718,1.01464,0.81845
"ETH",2015-12-14,0.983037,0.970127,0.994716,0.933956
"ETH",2015-12-16,0.976204,0.992982,1.043387,0.976204
"ETH",2015-12-18,0.909203,0.980235,0.980235,0.905372
"ETH",2015-12-20,0.906143,0.902221,0.908537,0.877137
"ETH",2015-12-22,0.891691,0.909542,0.909542,0.882053
"ETH",2015-12-24,0.85239,0.860184,0.873594,0.834472
"ETH",2015-12-26,0.85956,0.859723,0.882166,0.853299
"ETH",2015-12-28,0.87006,0.872795,0.872795,0.84625
"ETH",2015-12-30,0.875728,0.845619,0.875728,0.832016
"ETH",2016-01-01,0.939963,0.959113,0.972882,0.927273
"ETH",2016-01-03,0.946475,0.954338,0.959271,0.946475
"ETH",2016-01-05,0.9592,0.964273,0.964273,0.925421
"ETH",2016-01-07,0.954133,0.945187,0.972207,0.935765
"ETH",2016-01-09,0.973215,0.971532,0.996168,0.953553
"ETH",2016-01-11,1.054485,0.976544,1.05909,0.972449
"ETH",2016-01-13,1.123385,1.066742,1.288044,1.066742
"ETH",2016-01-15,1.214603,1.137388,1.215854,1.107249
"ETH",2016-01-17,1.22759,1.218812,1.297121,1.1911
"ETH",2016-01-19,1.414796,1.404201,1.540125,1.323972
"ETH",2016-01-21,1.570498,1.381008,1.652462,1.381008
"ETH",2016-01-23,1.629212,1.507437,1.629212,1.4625
"ETH",2016-01-25,2.191263,2.198391,2.293048,1.973409
"ETH",2016-01-27,2.463335,2.671689,2.817105,1.888799
"ETH",2016-01-29,2.54387,2.363919,2.671283,2.35056
"ETH",2016-01-31,2.476824,2.540141,2.568787,2.404187
"ETH",2016-02-02,2.144291,2.19333,2.280566,2.129905
"ETH",2016-02-04,2.449304,2.35222,2.507402,2.261939
"ETH",2016-02-06,2.524713,2.54249,2.592808,2.466636
"ETH",2016-02-08,2.965984,2.568608,3.124505,2.541356
"ETH",2016-02-10,4.274951,3.171354,4.483882,3.171354
"ETH",2016-02-12,6.552829,4.471621,6.727325,4.403849
"ETH",2016-02-14,4.767885,5.329095,5.468156,4.129623
"ETH",2016-02-16,5.323951,5.741672,5.854743,5.030827
"ETH",2016-02-18,3.635079,4.399924,4.492942,3.394183
"ETH",2016-02-20,4.471239,4.73599,4.73599,4.292795
"ETH",2016-02-22,5.100212,4.243621,5.100212,4.205182
"ETH",2016-02-24,5.544,5.772068,5.896438,5.334111
"ETH",2016-02-26,5.893572,6.141016,6.379571,5.536251
"ETH",2016-02-28,6.343376,6.026489,6.480027,5.917643
"ETH",2016-03-01,6.414685,6.558609,6.62485,6.0663
"ETH",2016-03-03,8.512542,7.552274,8.753417,7.340874
"ETH",2016-03-05,10.161934,8.569114,10.406512,8.469576
"ETH",2016-03-07,10.786501,11.30321,11.869579,10.050117
"ETH",2016-03-09,10.288869,8.773093,10.288869,8.773093
